timestamp,request_count,bytes_sum,bytes_mean,bytes_max,bytes_p95,unique_hosts,status_2xx,status_3xx,status_4xx,status_5xx,error_count,error_rate,method_get,method_post,method_head,method_other,throughput_bytes_per_min,request_spike_score,congestion_score_proxy,target_next_congestion_score
1995-07-06 22:14:00+00:00,79.0,1383060.0,17507.08860759494,333863.0,48692.49999999985,31.0,73.0,5.0,1.0,0.0,1.0,0.012658227848101266,79.0,0.0,0.0,0.0,1383060.0,0.0,0.22780310394030823,0.20299172752659406
1995-07-06 22:15:00+00:00,84.0,2544587.0,30292.70238095238,543680.0,124005.79999999976,33.0,78.0,6.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2544587.0,0.0,0.2629125896269434,0.1981344661725095
1995-07-06 22:16:00+00:00,88.0,1992214.0,22638.795454545456,1081049.0,40786.94999999998,28.0,81.0,6.0,1.0,0.0,1.0,0.011363636363636364,88.0,0.0,0.0,0.0,1992214.0,0.0,0.25175126662715475,0.1829398598356478
1995-07-06 22:17:00+00:00,81.0,1784745.0,22033.88888888889,852121.0,40310.0,30.0,74.0,5.0,2.0,0.0,2.0,0.024691358024691357,81.0,0.0,0.0,0.0,1784745.0,0.0,0.24079652053524456,0.2218383815206431
1995-07-06 22:18:00+00:00,97.0,3869445.0,39891.18556701031,1121554.0,156117.3999999998,32.0,91.0,6.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,3869445.0,0.11874704449477952,0.3251611473211809,0.1726154633372502
1995-07-06 22:19:00+00:00,90.0,4031574.0,44795.26666666667,1269716.0,123273.44999999987,34.0,86.0,4.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,4031574.0,0.0,0.3076906803662401,0.24913726359438731
1995-07-06 22:20:00+00:00,84.0,2246410.0,26742.97619047619,887988.0,66554.0,27.0,81.0,3.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2246410.0,0.0,0.24609389134554396,0.2533484039553397
1995-07-06 22:21:00+00:00,48.0,902831.0,18808.979166666668,235862.0,65353.7,24.0,45.0,2.0,1.0,0.0,1.0,0.020833333333333332,48.0,0.0,0.0,0.0,902831.0,0.0,0.1513016407220647,0.2139065905346322
1995-07-06 22:22:00+00:00,83.0,2259800.0,27226.506024096387,946425.0,66389.59999999999,30.0,80.0,2.0,1.0,0.0,1.0,0.012048192771084338,83.0,0.0,0.0,0.0,2259800.0,0.0,0.2521717889171074,0.15368569628811274
1995-07-06 22:23:00+00:00,76.0,1924258.0,25319.184210526317,887988.0,78693.75,28.0,71.0,5.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1924258.0,0.0,0.22646465094882823,0.22322513577369463
1995-07-06 22:24:00+00:00,91.0,1753707.0,19271.505494505494,305722.0,77824.0,29.0,80.0,11.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1753707.0,0.026849367007842666,0.2540938840326957,0.26909650787999956
1995-07-06 22:25:00+00:00,57.0,2180093.0,38247.245614035084,1121554.0,98304.0,25.0,51.0,6.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2180093.0,0.0,0.19274423530747473,0.31738255742812643
1995-07-06 22:26:00+00:00,69.0,778620.0,11284.347826086956,139264.0,46644.199999999975,27.0,66.0,3.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,778620.0,0.0,0.18730288809784557,0.1704363771169921
1995-07-06 22:27:00+00:00,79.0,1321150.0,16723.41772151899,298302.0,80855.89999999988,24.0,61.0,18.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,1321150.0,0.0,0.21185833373071286,0.2125863323006355
1995-07-06 22:28:00+00:00,91.0,2446345.0,26882.91208791209,887988.0,111378.5,32.0,65.0,24.0,2.0,0.0,2.0,0.02197802197802198,91.0,0.0,0.0,0.0,2446345.0,0.0433075536631472,0.28034593258863055,0.1563148433406289
1995-07-06 22:29:00+00:00,62.0,2169567.0,34993.01612903226,737280.0,154145.65,24.0,50.0,11.0,1.0,0.0,1.0,0.016129032258064516,62.0,0.0,0.0,0.0,2169567.0,0.0,0.20299172752659406,0.3099821752839401
1995-07-06 22:30:00+00:00,56.0,2187711.0,39066.267857142855,1081049.0,97919.0,27.0,50.0,5.0,1.0,0.0,1.0,0.017857142857142856,56.0,0.0,0.0,0.0,2187711.0,0.0,0.1981344661725095,0.19526088821493734
1995-07-06 22:31:00+00:00,58.0,2042905.0,35222.5,1081049.0,105246.99999999994,20.0,54.0,4.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2042905.0,0.0,0.1829398598356478,0.23749462724983547
1995-07-06 22:32:00+00:00,76.0,1627588.0,21415.63157894737,377238.0,101801.75,26.0,69.0,5.0,2.0,0.0,2.0,0.02631578947368421,76.0,0.0,0.0,0.0,1627588.0,0.0,0.2218383815206431,0.23921146962275763
1995-07-06 22:33:00+00:00,61.0,771303.0,12644.311475409837,101647.0,49152.0,25.0,56.0,4.0,1.0,0.0,1.0,0.01639344262295082,61.0,0.0,0.0,0.0,771303.0,0.0,0.1726154633372502,0.31744786535610003
1995-07-06 22:34:00+00:00,84.0,2307172.0,27466.333333333332,1030878.0,86159.9,28.0,77.0,7.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2307172.0,0.0,0.24913726359438731,0.30547185823744794
1995-07-06 22:35:00+00:00,87.0,1708055.0,19632.816091954024,590345.0,80432.90000000005,33.0,81.0,6.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1708055.0,0.03213565593089286,0.2533484039553397,0.4255650318898708
1995-07-06 22:36:00+00:00,47.0,4060903.0,86402.1914893617,1269716.0,711412.4999999974,24.0,44.0,3.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4060903.0,0.0,0.2139065905346322,0.2562466198345699
1995-07-06 22:37:00+00:00,46.0,1369886.0,29780.130434782608,372172.0,136449.25,24.0,41.0,5.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1369886.0,0.0,0.15368569628811274,0.28721445009698
1995-07-06 22:38:00+00:00,68.0,2436404.0,35829.470588235294,446883.0,222863.24999999997,28.0,64.0,4.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,2436404.0,0.0,0.22322513577369463,0.387434793174501
1995-07-06 22:39:00+00:00,90.0,2008784.0,22319.82222222222,548658.0,60510.39999999993,30.0,73.0,17.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2008784.0,0.12220189476542637,0.26909650787999956,0.17752382410013404
1995-07-06 22:40:00+00:00,101.0,2198640.0,21768.712871287127,887988.0,52491.0,32.0,82.0,18.0,1.0,0.0,1.0,0.009900990099009901,101.0,0.0,0.0,0.0,2198640.0,0.3121211637149553,0.31738255742812643,0.30835341957844553
1995-07-06 22:41:00+00:00,57.0,1232037.0,21614.684210526317,177937.0,116367.39999999998,24.0,50.0,7.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1232037.0,0.0,0.1704363771169921,0.21739042248648638
1995-07-06 22:42:00+00:00,71.0,1460155.0,20565.563380281692,190667.0,69105.0,31.0,67.0,4.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,1460155.0,0.0,0.2125863323006355,0.22707951353658176
1995-07-06 22:43:00+00:00,50.0,1160304.0,23206.08,402466.0,110677.09999999987,24.0,48.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,0.0,1160304.0,0.0,0.1563148433406289,0.21077792824957653
1995-07-06 22:44:00+00:00,92.0,3368134.0,36610.15217391304,1121554.0,98308.45000000008,30.0,86.0,4.0,2.0,0.0,2.0,0.021739130434782608,91.0,0.0,1.0,0.0,3368134.0,0.15654756215444035,0.3099821752839401,0.35755361752086323
1995-07-06 22:45:00+00:00,74.0,731808.0,9889.297297297297,58690.0,47081.099999999984,27.0,67.0,7.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,731808.0,0.0,0.19526088821493734,0.17722786809257485
1995-07-06 22:46:00+00:00,77.0,2030937.0,26375.805194805194,226200.0,76395.00000000003,29.0,71.0,4.0,2.0,0.0,2.0,0.025974025974025976,77.0,0.0,0.0,0.0,2030937.0,0.0,0.23749462724983547,0.18058688287957633
1995-07-06 22:47:00+00:00,82.0,1777109.0,21672.060975609755,242335.0,84127.45000000003,31.0,76.0,6.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,1777109.0,0.0,0.23921146962275763,0.22182647188476073
1995-07-06 22:48:00+00:00,98.0,2553609.0,26057.23469387755,1081049.0,84984.79999999997,35.0,89.0,9.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,2553609.0,0.2576291356289639,0.31744786535610003,0.1900996132548192
1995-07-06 22:49:00+00:00,90.0,2975601.0,33062.23333333333,946425.0,127079.39999999979,38.0,84.0,6.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2975601.0,0.13811386626967945,0.30547185823744794,0.17581744479889852
1995-07-06 22:50:00+00:00,126.0,2313205.0,18358.76984126984,543680.0,56258.0,39.0,112.0,14.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,2313205.0,0.8194665017461796,0.4255650318898708,0.23016277142309347
1995-07-06 22:51:00+00:00,84.0,2161658.0,25734.02380952381,305722.0,160140.0999999995,32.0,79.0,5.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2161658.0,0.03372132097783926,0.2562466198345699,0.15895960814497387
1995-07-06 22:52:00+00:00,87.0,3285870.0,37768.620689655174,1121554.0,110635.10000000006,28.0,81.0,5.0,1.0,0.0,1.0,0.011494252873563218,87.0,0.0,0.0,0.0,3285870.0,0.09144716422747186,0.28721445009698,0.201648592472848
1995-07-06 22:53:00+00:00,118.0,2118466.0,17953.101694915254,852121.0,50380.79999999993,35.0,103.0,15.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,2118466.0,0.693000138370147,0.387434793174501,0.20366730989854287
1995-07-06 22:54:00+00:00,64.0,900379.0,14068.421875,130866.0,63604.09999999989,25.0,54.0,10.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,900379.0,0.0,0.17752382410013404,0.4777225687033281
1995-07-06 22:55:00+00:00,97.0,1766106.0,18207.278350515466,305722.0,71919.9999999999,37.0,78.0,18.0,1.0,0.0,1.0,0.010309278350515464,97.0,0.0,0.0,0.0,1766106.0,0.3005108143883431,0.30835341957844553,0.19609933197260937
1995-07-06 22:56:00+00:00,78.0,1340974.0,17191.97435897436,305722.0,54281.3999999999,28.0,73.0,5.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1340974.0,0.0,0.21739042248648638,0.19815430567761347
1995-07-06 22:57:00+00:00,64.0,2880086.0,45001.34375,946425.0,151330.04999999996,27.0,60.0,3.0,1.0,0.0,1.0,0.015625,64.0,0.0,0.0,0.0,2880086.0,0.0,0.22707951353658176,0.19582325330251485
1995-07-06 22:58:00+00:00,80.0,597105.0,7463.8125,75147.0,37072.39999999999,30.0,72.0,7.0,1.0,0.0,1.0,0.0125,80.0,0.0,0.0,0.0,597105.0,0.0,0.21077792824957653,0.17491404993914936
1995-07-06 22:59:00+00:00,109.0,2224890.0,20411.83486238532,569296.0,66554.0,33.0,95.0,14.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,2224890.0,0.5671033525214594,0.35755361752086323,0.19775297327568261
1995-07-06 23:00:00+00:00,65.0,645256.0,9927.015384615384,116367.0,53937.19999999995,27.0,54.0,11.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,645256.0,0.0,0.17722786809257485,0.20379177179889474
1995-07-06 23:01:00+00:00,64.0,1041459.0,16272.796875,73728.0,65446.45,25.0,56.0,8.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1041459.0,0.0,0.18058688287957633,0.10992058314478945
1995-07-06 23:02:00+00:00,76.0,1631219.0,21463.407894736843,305722.0,99296.25,29.0,66.0,10.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1631219.0,0.0,0.22182647188476073,0.22642876762807307
1995-07-06 23:03:00+00:00,71.0,821506.0,11570.507042253521,115599.0,49500.0,26.0,66.0,5.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,821506.0,0.0,0.1900996132548192,0.18744093855883806
1995-07-06 23:04:00+00:00,62.0,987124.0,15921.354838709678,127045.0,66511.59999999998,25.0,47.0,15.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,987124.0,0.0,0.17581744479889852,0.1755338441825857
1995-07-06 23:05:00+00:00,82.0,1072932.0,13084.536585365853,94578.0,66168.7,29.0,79.0,3.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,1072932.0,0.09688318392000304,0.23016277142309347,0.2666723307312498
1995-07-06 23:06:00+00:00,56.0,786103.0,14037.55357142857,102381.0,65790.5,24.0,50.0,6.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,786103.0,0.0,0.15895960814497387,0.24269857140947984
1995-07-06 23:07:00+00:00,73.0,1267508.0,17363.12328767123,235862.0,90401.59999999979,25.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,1267508.0,0.0,0.201648592472848,0.172682796561166
1995-07-06 23:08:00+00:00,76.0,991273.0,13043.065789473685,283389.0,48981.0,25.0,69.0,6.0,1.0,0.0,1.0,0.013157894736842105,76.0,0.0,0.0,0.0,991273.0,0.0,0.20366730989854287,0.22220272233279845
1995-07-06 23:09:00+00:00,147.0,2436415.0,16574.251700680274,946425.0,61184.29999999986,33.0,72.0,72.0,3.0,0.0,3.0,0.02040816326530612,147.0,0.0,0.0,0.0,2436415.0,1.0,0.4777225687033281,0.26543336952456537
1995-07-06 23:10:00+00:00,54.0,2241457.0,41508.46296296296,1121554.0,129616.59999999979,25.0,40.0,12.0,2.0,0.0,2.0,0.037037037037037035,54.0,0.0,0.0,0.0,2241457.0,0.0,0.19609933197260937,0.1768141030903211
1995-07-06 23:11:00+00:00,61.0,2344641.0,38436.737704918036,946425.0,159813.0,20.0,58.0,2.0,1.0,0.0,1.0,0.01639344262295082,61.0,0.0,0.0,0.0,2344641.0,0.0,0.19815430567761347,0.23281349425989065
1995-07-06 23:12:00+00:00,61.0,2467699.0,40454.08196721312,946425.0,198198.0,19.0,59.0,2.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,2467699.0,0.0,0.19582325330251485,0.1730258878606612
1995-07-06 23:13:00+00:00,67.0,1088048.0,16239.522388059702,270336.0,66554.0,18.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1088048.0,0.0,0.17491404993914936,0.21477549505123456
1995-07-06 23:14:00+00:00,71.0,1282500.0,18063.38028169014,154223.0,92792.0,23.0,67.0,3.0,1.0,0.0,1.0,0.014084507042253521,71.0,0.0,0.0,0.0,1282500.0,0.0,0.19775297327568261,0.34302209075251255
1995-07-06 23:15:00+00:00,47.0,3515618.0,74800.3829787234,946425.0,633927.7999999971,25.0,42.0,5.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,3515618.0,0.0,0.20379177179889474,0.27962599223617085
1995-07-06 23:16:00+00:00,38.0,809595.0,21305.13157894737,283389.0,62622.54999999996,14.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,809595.0,0.0,0.10992058314478945,0.16138149017968337
1995-07-06 23:17:00+00:00,56.0,2492592.0,44510.57142857143,946425.0,100300.5,23.0,39.0,8.0,9.0,0.0,9.0,0.16071428571428573,56.0,0.0,0.0,0.0,2492592.0,0.0,0.22642876762807307,0.1923704933356055
1995-07-06 23:18:00+00:00,67.0,1029728.0,15369.074626865671,161922.0,67454.59999999983,26.0,63.0,4.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1029728.0,0.0,0.18744093855883806,0.15231933485905474
1995-07-06 23:19:00+00:00,59.0,1142658.0,19367.084745762713,152676.0,74749.09999999998,26.0,56.0,3.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1142658.0,0.0,0.1755338441825857,0.15321777721565144
1995-07-06 23:20:00+00:00,86.0,1987666.0,23112.39534883721,946425.0,64588.0,29.0,83.0,3.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,1987666.0,0.19158140949118832,0.2666723307312498,0.19111436150136932
1995-07-06 23:21:00+00:00,84.0,1442578.0,17173.54761904762,593699.0,49367.49999999999,26.0,77.0,7.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1442578.0,0.15781218510965922,0.24269857140947984,0.2310506986037862
1995-07-06 23:22:00+00:00,65.0,832973.0,12814.969230769231,127045.0,59875.99999999997,22.0,60.0,5.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,832973.0,0.0,0.172682796561166,0.19273104265781515
1995-07-06 23:23:00+00:00,66.0,2713474.0,41113.242424242424,946425.0,131779.25,26.0,62.0,4.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,2713474.0,0.0,0.22220272233279845,0.33108628809050283
1995-07-06 23:24:00+00:00,75.0,3488059.0,46507.45333333333,1121554.0,88906.69999999998,30.0,74.0,0.0,1.0,0.0,1.0,0.013333333333333334,75.0,0.0,0.0,0.0,3488059.0,0.006961784461359234,0.26543336952456537,0.19029014041411815
1995-07-06 23:25:00+00:00,67.0,503529.0,7515.358208955224,64910.0,40310.0,23.0,53.0,12.0,2.0,0.0,2.0,0.029850746268656716,67.0,0.0,0.0,0.0,503529.0,0.0,0.1768141030903211,0.16380742341951576
1995-07-06 23:26:00+00:00,68.0,2901386.0,42667.44117647059,946425.0,95446.84999999998,26.0,57.0,10.0,1.0,0.0,1.0,0.014705882352941176,68.0,0.0,0.0,0.0,2901386.0,0.0,0.23281349425989065,0.21317384459286157
1995-07-06 23:27:00+00:00,53.0,1761394.0,33233.84905660377,946425.0,87494.79999999999,23.0,45.0,8.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,0.0,1761394.0,0.0,0.1730258878606612,0.2833221014504556
1995-07-06 23:28:00+00:00,62.0,2394665.0,38623.62903225807,835394.0,192616.0999999995,28.0,54.0,7.0,1.0,0.0,1.0,0.016129032258064516,62.0,0.0,0.0,0.0,2394665.0,0.0,0.21477549505123456,0.18586200577808165
1995-07-06 23:29:00+00:00,107.0,1255791.0,11736.364485981308,119441.0,59235.4999999998,37.0,98.0,7.0,2.0,0.0,2.0,0.018691588785046728,107.0,0.0,0.0,0.0,1255791.0,0.5617427799995286,0.34302209075251255,0.23453013534544942
1995-07-06 23:30:00+00:00,89.0,1707189.0,19181.898876404495,305722.0,52053.799999999996,34.0,81.0,8.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,1707189.0,0.2419607451434871,0.27962599223617085,0.18916877947877636
1995-07-06 23:31:00+00:00,52.0,1228328.0,23621.69230769231,372172.0,98794.39999999982,24.0,46.0,6.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1228328.0,0.0,0.16138149017968337,0.12338200703207983
1995-07-06 23:32:00+00:00,63.0,1666864.0,26458.15873015873,887988.0,40310.0,25.0,55.0,8.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,1666864.0,0.0,0.1923704933356055,0.1967015471198323
1995-07-06 23:33:00+00:00,50.0,1055688.0,21113.76,235862.0,108985.94999999978,23.0,41.0,9.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1055688.0,0.0,0.15231933485905474,0.20474816281807867
1995-07-06 23:34:00+00:00,44.0,1910729.0,43425.65909090909,1121554.0,53805.9,19.0,42.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1910729.0,0.0,0.15321777721565144,0.29364339872344797
1995-07-06 23:35:00+00:00,71.0,897324.0,12638.366197183099,175621.0,43777.5,24.0,65.0,5.0,1.0,0.0,1.0,0.014084507042253521,71.0,0.0,0.0,0.0,897324.0,0.0,0.19111436150136932,0.22096860587388867
1995-07-06 23:36:00+00:00,83.0,1245784.0,15009.44578313253,305722.0,56858.69999999996,23.0,72.0,11.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1245784.0,0.15373324725637422,0.2310506986037862,0.3924308514132101
1995-07-06 23:37:00+00:00,68.0,1055247.0,15518.338235294117,305722.0,59670.89999999997,26.0,61.0,6.0,1.0,0.0,1.0,0.014705882352941176,68.0,0.0,0.0,0.0,1055247.0,0.0,0.19273104265781515,0.2536645388540066
1995-07-06 23:38:00+00:00,100.0,2494938.0,24949.38,305722.0,131219.99999999997,32.0,98.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2494938.0,0.4225784206664045,0.33108628809050283,0.2932191836246236
1995-07-06 23:39:00+00:00,61.0,1664784.0,27291.54098360656,305722.0,130724.0,24.0,59.0,1.0,1.0,0.0,1.0,0.01639344262295082,61.0,0.0,0.0,0.0,1664784.0,0.0,0.19029014041411815,0.20236809830347763
1995-07-06 23:40:00+00:00,52.0,1657708.0,31879.0,1121554.0,55072.19999999991,20.0,45.0,7.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1657708.0,0.0,0.16380742341951576,0.20906708822007963
1995-07-06 23:41:00+00:00,77.0,1132821.0,14711.961038961039,372172.0,48849.200000000026,26.0,64.0,13.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1132821.0,0.055458841531461696,0.21317384459286157,0.2159326760054663
1995-07-06 23:42:00+00:00,83.0,2848626.0,34320.79518072289,1121554.0,65850.59999999995,32.0,78.0,4.0,1.0,0.0,1.0,0.012048192771084338,83.0,0.0,0.0,0.0,2848626.0,0.14917739472073913,0.2833221014504556,0.1644364439342852
1995-07-06 23:43:00+00:00,66.0,998765.0,15132.80303030303,297851.0,40310.0,23.0,57.0,7.0,2.0,0.0,2.0,0.030303030303030304,66.0,0.0,0.0,0.0,998765.0,0.0,0.18586200577808165,0.18993236784026488
1995-07-06 23:44:00+00:00,77.0,1577809.0,20491.025974025975,543680.0,68156.80000000002,32.0,65.0,11.0,1.0,0.0,1.0,0.012987012987012988,77.0,0.0,0.0,0.0,1577809.0,0.04298586626388321,0.23453013534544942,0.19226036812280467
1995-07-06 23:45:00+00:00,74.0,927682.0,12536.243243243243,173980.0,49960.29999999995,21.0,69.0,5.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,927682.0,0.0,0.18916877947877636,0.25471667762411987
1995-07-06 23:46:00+00:00,42.0,860698.0,20492.809523809523,172498.0,99543.04999999993,17.0,35.0,7.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,860698.0,0.0,0.12338200703207983,0.20489362845351686
1995-07-06 23:47:00+00:00,69.0,1370331.0,19859.869565217392,319488.0,82107.19999999985,25.0,59.0,10.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,1370331.0,0.0,0.1967015471198323,0.2074248662418613
1995-07-06 23:48:00+00:00,71.0,1575608.0,22191.661971830985,532480.0,57344.0,25.0,60.0,11.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1575608.0,0.0,0.20474816281807867,0.2022885500739126
1995-07-06 23:49:00+00:00,97.0,1437938.0,14824.103092783505,173919.0,55507.19999999986,28.0,91.0,6.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1437938.0,0.40045178001353543,0.29364339872344797,0.15655204531267522
1995-07-06 23:50:00+00:00,80.0,730692.0,9133.65,104916.0,40310.0,29.0,61.0,19.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,730692.0,0.11514441064494922,0.22096860587388867,0.29548991356564125
1995-07-06 23:51:00+00:00,112.0,2977589.0,26585.616071428572,942080.0,100393.64999999944,33.0,99.0,13.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,2977589.0,0.6986072750365805,0.3924308514132101,0.2433923324350785
1995-07-06 23:52:00+00:00,87.0,1043500.0,11994.252873563219,116367.0,57550.30000000007,28.0,83.0,3.0,1.0,0.0,1.0,0.011494252873563218,87.0,0.0,0.0,0.0,1043500.0,0.24280027147862848,0.2536645388540066,0.27706186314138226
1995-07-06 23:53:00+00:00,91.0,2247580.0,24698.68131868132,946425.0,66967.5,29.0,90.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,2247580.0,0.310875113949272,0.2932191836246236,0.19789707072436058
1995-07-06 23:54:00+00:00,60.0,2216524.0,36942.066666666666,369047.0,284112.1,27.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2216524.0,0.0,0.20236809830347763,0.18981479335070298
1995-07-06 23:55:00+00:00,64.0,2194393.0,34287.390625,543680.0,82779.34999999998,27.0,61.0,3.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2194393.0,0.0,0.20906708822007963,0.3182249874534436
1995-07-06 23:56:00+00:00,80.0,579662.0,7245.775,66554.0,40310.0,26.0,62.0,18.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,0.0,579662.0,0.1493001321896881,0.2159326760054663,0.31823316334907636
1995-07-06 23:57:00+00:00,55.0,1359261.0,24713.836363636365,516688.0,72059.89999999995,21.0,47.0,8.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1359261.0,0.0,0.1644364439342852,0.18660510575935588
1995-07-06 23:58:00+00:00,54.0,2298590.0,42566.48148148148,501126.0,232358.89999999964,25.0,45.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,2298590.0,0.0,0.18993236784026488,0.2891530949507562
1995-07-06 23:59:00+00:00,69.0,927543.0,13442.652173913044,127045.0,73259.99999999991,28.0,54.0,15.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,927543.0,0.0,0.19226036812280467,0.18065392578850412
1995-07-07 00:00:00+00:00,85.0,1330221.0,15649.658823529411,86381.0,64320.79999999999,27.0,76.0,9.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,1330221.0,0.2671975429146177,0.25471667762411987,0.23471776594579583
1995-07-07 00:01:00+00:00,67.0,1558597.0,23262.641791044774,257194.0,90780.59999999995,26.0,62.0,3.0,2.0,0.0,2.0,0.029850746268656716,67.0,0.0,0.0,0.0,1558597.0,0.0,0.20489362845351686,0.15875630234923477
1995-07-07 00:02:00+00:00,68.0,1788078.0,26295.264705882353,811008.0,98506.74999999993,27.0,65.0,3.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1788078.0,0.0,0.2074248662418613,0.18951581334984766
1995-07-07 00:03:00+00:00,73.0,1261883.0,17286.068493150684,305722.0,60462.39999999984,23.0,70.0,3.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,1261883.0,0.04210360664964904,0.2022885500739126,0.20318612671502614
1995-07-07 00:04:00+00:00,41.0,2312308.0,56397.756097560974,1269716.0,92229.0,19.0,36.0,5.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2312308.0,0.0,0.15655204531267522,0.25318974483969864
1995-07-07 00:05:00+00:00,90.0,1905166.0,21168.51111111111,297851.0,114688.0,32.0,86.0,3.0,1.0,0.0,1.0,0.011111111111111112,90.0,0.0,0.0,0.0,1905166.0,0.3519279954889009,0.29548991356564125,0.23367213531077108
1995-07-07 00:06:00+00:00,83.0,1179392.0,14209.5421686747,298302.0,51381.599999999904,27.0,80.0,3.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1179392.0,0.22259876909944687,0.2433923324350785,0.3180406383950838
1995-07-07 00:07:00+00:00,89.0,1775910.0,19954.044943820223,297851.0,105718.19999999969,27.0,87.0,2.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,1775910.0,0.3220887477021477,0.27706186314138226,0.24566043967425055
